 time            v(Vin)          v(Vout)        
 1.15650000e-08  1.01700000e+00  4.01904140e-02 
 1.15750000e-08  1.03500000e+00  3.12789962e-02 
 1.15850000e-08  1.05300000e+00  2.60464676e-02 
 1.15950000e-08  1.07100000e+00  2.18929491e-02 
 1.16050000e-08  1.08900000e+00  1.84709519e-02 
 1.16150000e-08  1.10700000e+00  1.56319815e-02 
 1.16250000e-08  1.12500000e+00  1.32520726e-02 
 1.16350000e-08  1.14300000e+00  1.12693478e-02 
 1.16450000e-08  1.16100000e+00  9.59796666e-03 
 1.16550000e-08  1.17900000e+00  8.21529083e-03 
 1.16650000e-08  1.19700000e+00  7.05131252e-03 
 1.16750000e-08  1.21500000e+00  6.10357844e-03 
 1.16850000e-08  1.23300000e+00  5.30898509e-03 
 1.16950000e-08  1.25100000e+00  4.67649129e-03 
 1.17050000e-08  1.26900000e+00  4.14642684e-03 
 1.17150000e-08  1.28700000e+00  3.73544602e-03 
 1.17250000e-08  1.30500000e+00  3.38666188e-03 
 1.17350000e-08  1.32300000e+00  3.12329724e-03 
 1.17450000e-08  1.34100000e+00  2.89167928e-03 
 1.17550000e-08  1.35900000e+00  2.72115170e-03 
 1.17650000e-08  1.37700000e+00  2.56136225e-03 
 1.17750000e-08  1.39500000e+00  2.44686998e-03 
 1.17850000e-08  1.41300000e+00  2.32998443e-03 
 1.17950000e-08  1.43100000e+00  2.24910924e-03 
 1.18050000e-08  1.44900000e+00  2.15821795e-03 
 1.18150000e-08  1.46700000e+00  2.09822914e-03 
 1.18250000e-08  1.48500000e+00  2.02394107e-03 
 1.18350000e-08  1.50300000e+00  1.97780916e-03 
 1.18450000e-08  1.52100000e+00  1.91494116e-03 
 1.18550000e-08  1.53900000e+00  1.87871144e-03 
 1.18650000e-08  1.55700000e+00  1.82428691e-03 
 1.18750000e-08  1.57500000e+00  1.79559338e-03 
 1.18850000e-08  1.59300000e+00  1.74776573e-03 
 1.18950000e-08  1.61100000e+00  1.72506120e-03 
 1.19050000e-08  1.62900000e+00  1.68257199e-03 
 1.19150000e-08  1.64700000e+00  1.66474824e-03 
 1.19250000e-08  1.66500000e+00  1.62666405e-03 
 1.19350000e-08  1.68300000e+00  1.61286879e-03 
 1.19450000e-08  1.70100000e+00  1.57845514e-03 
 1.19550000e-08  1.71900000e+00  1.56800348e-03 
 1.19650000e-08  1.73700000e+00  1.53666313e-03 
 1.19750000e-08  1.75500000e+00  1.52899273e-03 
 1.19850000e-08  1.77300000e+00  1.50023303e-03 
 1.19950000e-08  1.79100000e+00  1.49487848e-03 
 1.20000000e-08  1.80000000e+00  1.47679827e-03 
 1.20010000e-08  1.80000000e+00  9.56715579e-04 
 1.20030000e-08  1.80000000e+00  2.84697668e-04 
 1.20070000e-08  1.80000000e+00 -1.39001529e-05 
 1.20150000e-08  1.80000000e+00  7.04405276e-06 
 1.20250000e-08  1.80000000e+00 -3.50430454e-06 
 1.20350000e-08  1.80000000e+00  2.75123995e-06 
 1.20450000e-08  1.80000000e+00 -1.33212301e-06 
 1.20550000e-08  1.80000000e+00  1.56461023e-06 
 1.20650000e-08  1.80000000e+00 -6.78960751e-07 
 1.20750000e-08  1.80000000e+00  1.16226435e-06 
 1.20850000e-08  1.80000000e+00 -4.18036130e-07 
 1.20950000e-08  1.80000000e+00  9.70103148e-07 
 1.21050000e-08  1.80000000e+00 -8.47994215e-08 
 1.21150000e-08  1.80000000e+00  9.29553209e-07 
 1.21250000e-08  1.80000000e+00 -4.14577226e-08 
 1.21350000e-08  1.80000000e+00  8.41948378e-07 
 1.21450000e-08  1.80000000e+00  1.93911115e-08 
 1.21550000e-08  1.80000000e+00  9.17894657e-07 
 1.21650000e-08  1.80000000e+00  1.66269153e-07 
 1.21750000e-08  1.80000000e+00  7.69145144e-07 
 1.21850000e-08  1.80000000e+00  2.27758192e-07 
 1.21950000e-08  1.80000000e+00  6.78525678e-07 
 1.22050000e-08  1.80000000e+00  2.64477687e-07 
 1.22150000e-08  1.80000000e+00  6.09707429e-07 
 1.22250000e-08  1.80000000e+00  2.91755696e-07 
 1.22350000e-08  1.80000000e+00  5.52768530e-07 
 1.22450000e-08  1.80000000e+00  3.13854403e-07 
 1.22550000e-08  1.80000000e+00  5.04350093e-07 
 1.22650000e-08  1.80000000e+00  3.32264284e-07 
 1.22750000e-08  1.80000000e+00  4.62829374e-07 
 1.22850000e-08  1.80000000e+00  3.47726993e-07 
 1.22950000e-08  1.80000000e+00  4.27127652e-07 
 1.23050000e-08  1.80000000e+00  3.60739024e-07 
 1.23150000e-08  1.80000000e+00  3.96401264e-07 
 1.23250000e-08  1.80000000e+00  3.71685227e-07 
 1.23350000e-08  1.80000000e+00  3.69949929e-07 
 1.23450000e-08  1.80000000e+00  3.80880503e-07 
 1.23550000e-08  1.80000000e+00  3.47180677e-07 
 1.23650000e-08  1.80000000e+00  3.88587453e-07 
 1.23750000e-08  1.80000000e+00  3.27587677e-07 
 1.23850000e-08  1.80000000e+00  3.95026748e-07 
 1.23950000e-08  1.80000000e+00  3.10737893e-07 
 1.24050000e-08  1.80000000e+00  4.00384603e-07 
 1.24150000e-08  1.80000000e+00  2.96259742e-07 
 1.24250000e-08  1.80000000e+00  4.04818618e-07 
 1.24350000e-08  1.80000000e+00  2.83833791e-07 
 1.24450000e-08  1.80000000e+00  4.08462505e-07 
 1.24550000e-08  1.80000000e+00  2.73185004e-07 
 1.24650000e-08  1.80000000e+00  4.11429959e-07 
 1.24750000e-08  1.80000000e+00  2.64076235e-07 
 1.24850000e-08  1.80000000e+00  4.13817846e-07 
 1.24950000e-08  1.80000000e+00  2.56302751e-07 
 1.25050000e-08  1.80000000e+00  4.15708841e-07 
 1.25150000e-08  1.80000000e+00  2.49687600e-07 
 1.25250000e-08  1.80000000e+00  4.17173625e-07 
 1.25350000e-08  1.80000000e+00  2.44077684e-07 
 1.25450000e-08  1.80000000e+00  4.18272718e-07 
 1.25550000e-08  1.80000000e+00  2.14716328e-07 
 1.25650000e-08  1.80000000e+00  4.04383393e-07 
 1.25750000e-08  1.80000000e+00  2.21127923e-07 
 1.25850000e-08  1.80000000e+00  4.01385666e-07 
 1.25950000e-08  1.80000000e+00  2.22586368e-07 
 1.26050000e-08  1.80000000e+00  4.00603155e-07 
 1.26150000e-08  1.80000000e+00  2.23089330e-07 
 1.26250000e-08  1.80000000e+00  4.00198960e-07 
 1.26350000e-08  1.80000000e+00  2.23476129e-07 
 1.26450000e-08  1.80000000e+00  3.99794005e-07 
 1.26550000e-08  1.80000000e+00  2.23913795e-07 
 1.26650000e-08  1.80000000e+00  3.99318686e-07 
 1.26750000e-08  1.80000000e+00  2.24427418e-07 
 1.26850000e-08  1.80000000e+00  3.98768012e-07 
 1.26950000e-08  1.80000000e+00  2.25013139e-07 
 1.27050000e-08  1.80000000e+00  3.98149527e-07 
 1.27150000e-08  1.80000000e+00  2.25662086e-07 
 1.27250000e-08  1.80000000e+00  3.97472367e-07 
 1.27350000e-08  1.80000000e+00  2.26365330e-07 
 1.27450000e-08  1.80000000e+00  3.96745059e-07 
 1.27550000e-08  1.80000000e+00  2.27114814e-07 
 1.27650000e-08  1.80000000e+00  3.95975178e-07 
 1.27750000e-08  1.80000000e+00  2.27903437e-07 
 1.27850000e-08  1.80000000e+00  3.95169373e-07 
 1.27950000e-08  1.80000000e+00  2.28724972e-07 
 1.28050000e-08  1.80000000e+00  3.94333472e-07 
 1.28150000e-08  1.80000000e+00  2.29573969e-07 
 1.28250000e-08  1.80000000e+00  3.93472575e-07 
 1.28350000e-08  1.80000000e+00  2.30445654e-07 
 1.28450000e-08  1.80000000e+00  3.92591148e-07 
 1.28550000e-08  1.80000000e+00  2.31335849e-07 
 1.28650000e-08  1.80000000e+00  3.91693101e-07 
 1.28750000e-08  1.80000000e+00  2.32240896e-07 
 1.28850000e-08  1.80000000e+00  3.90781856e-07 
 1.28950000e-08  1.80000000e+00  2.33157593e-07 
 1.29050000e-08  1.80000000e+00  3.89860409e-07 
 1.29150000e-08  1.80000000e+00  2.34083137e-07 
 1.29250000e-08  1.80000000e+00  3.88931381e-07 
 1.29350000e-08  1.80000000e+00  2.35015078e-07 
 1.29450000e-08  1.80000000e+00  3.87997064e-07 
 1.29550000e-08  1.80000000e+00  2.35951271e-07 
 1.29650000e-08  1.80000000e+00  3.87059464e-07 
 1.29750000e-08  1.80000000e+00  2.36889844e-07 
 1.29850000e-08  1.80000000e+00  3.86120328e-07 
 1.29950000e-08  1.80000000e+00  2.37829161e-07 
 1.30050000e-08  1.80000000e+00  3.85181187e-07 
 1.30150000e-08  1.80000000e+00  2.38767796e-07 
 1.30250000e-08  1.80000000e+00  3.84243370e-07 
 1.30350000e-08  1.80000000e+00  2.39704505e-07 
 1.30450000e-08  1.80000000e+00  3.83308038e-07 
 1.30550000e-08  1.80000000e+00  2.40638208e-07 
 1.30650000e-08  1.80000000e+00  3.82376199e-07 
 1.30750000e-08  1.80000000e+00  2.41567965e-07 
 1.30850000e-08  1.80000000e+00  3.81448728e-07 
 1.30950000e-08  1.80000000e+00  2.42492962e-07 
 1.31050000e-08  1.80000000e+00  3.80526382e-07 
 1.31150000e-08  1.80000000e+00  2.43412495e-07 
 1.31250000e-08  1.80000000e+00  3.79609815e-07 
 1.31350000e-08  1.80000000e+00  2.44325956e-07 
 1.31450000e-08  1.80000000e+00  3.78699591e-07 
 1.31550000e-08  1.80000000e+00  2.45232822e-07 
 1.31650000e-08  1.80000000e+00  3.77796193e-07 
 1.31750000e-08  1.80000000e+00  2.46132649e-07 
 1.31850000e-08  1.80000000e+00  3.76900035e-07 
 1.31950000e-08  1.80000000e+00  2.47025053e-07 
 1.32050000e-08  1.80000000e+00  3.76011466e-07 
 1.32150000e-08  1.80000000e+00  2.47909712e-07 
 1.32250000e-08  1.80000000e+00  3.75130784e-07 
 1.32350000e-08  1.80000000e+00  2.48786355e-07 
 1.32450000e-08  1.80000000e+00  3.74258237e-07 
 1.32550000e-08  1.80000000e+00  2.49654755e-07 
 1.32650000e-08  1.80000000e+00  3.73394031e-07 
 1.32750000e-08  1.80000000e+00  2.50514725e-07 
 1.32850000e-08  1.80000000e+00  3.72538336e-07 
 1.32950000e-08  1.80000000e+00  2.51366113e-07 
 1.33050000e-08  1.80000000e+00  3.71691286e-07 
 1.33150000e-08  1.80000000e+00  2.52208797e-07 
 1.33250000e-08  1.80000000e+00  3.70852991e-07 
 1.33350000e-08  1.80000000e+00  2.53042684e-07 
 1.33450000e-08  1.80000000e+00  3.70023531e-07 
 1.33550000e-08  1.80000000e+00  2.53867701e-07 
 1.33650000e-08  1.80000000e+00  3.69202968e-07 
 1.33750000e-08  1.80000000e+00  2.54683800e-07 
 1.33850000e-08  1.80000000e+00  3.68391342e-07 
 1.33950000e-08  1.80000000e+00  2.55490948e-07 
 1.34050000e-08  1.80000000e+00  3.67588677e-07 
 1.34150000e-08  1.80000000e+00  2.56289129e-07 
 1.34250000e-08  1.80000000e+00  3.66794981e-07 
 1.34350000e-08  1.80000000e+00  2.57078341e-07 
 1.34450000e-08  1.80000000e+00  3.66010249e-07 
 1.34550000e-08  1.80000000e+00  2.57858596e-07 
 1.34650000e-08  1.80000000e+00  3.65234467e-07 
 1.34750000e-08  1.80000000e+00  2.58629913e-07 
 1.34850000e-08  1.80000000e+00  3.64467608e-07 
 1.34950000e-08  1.80000000e+00  2.59392323e-07 
 1.35050000e-08  1.80000000e+00  3.63709637e-07 
 1.35150000e-08  1.80000000e+00  2.60145865e-07 
 1.35250000e-08  1.80000000e+00  3.62960513e-07 
 1.35350000e-08  1.80000000e+00  2.60890583e-07 
 1.35450000e-08  1.80000000e+00  3.62220187e-07 
 1.35550000e-08  1.80000000e+00  2.61626530e-07 
 1.35650000e-08  1.80000000e+00  3.61488605e-07 
 1.35750000e-08  1.80000000e+00  2.62353762e-07 
 1.35850000e-08  1.80000000e+00  3.60765708e-07 
 1.35950000e-08  1.80000000e+00  2.63072341e-07 
 1.36050000e-08  1.80000000e+00  3.60051432e-07 
 1.36150000e-08  1.80000000e+00  2.63782331e-07 
 1.36250000e-08  1.80000000e+00  3.59345710e-07 
 1.36350000e-08  1.80000000e+00  2.64483803e-07 
 1.36450000e-08  1.80000000e+00  3.58648473e-07 
 1.36550000e-08  1.80000000e+00  2.65176825e-07 
 1.36650000e-08  1.80000000e+00  3.57959647e-07 
 1.36750000e-08  1.80000000e+00  2.65861473e-07 
 1.36850000e-08  1.80000000e+00  3.57279158e-07 
 1.36950000e-08  1.80000000e+00  2.66537822e-07 
 1.37050000e-08  1.80000000e+00  3.56606930e-07 
 1.37150000e-08  1.80000000e+00  2.67205949e-07 
 1.37250000e-08  1.80000000e+00  3.55942884e-07 
 1.37350000e-08  1.80000000e+00  2.67865933e-07 
 1.37450000e-08  1.80000000e+00  3.55286941e-07 
 1.37550000e-08  1.80000000e+00  2.68517854e-07 
 1.37650000e-08  1.80000000e+00  3.54639022e-07 
 1.37750000e-08  1.80000000e+00  2.69161793e-07 
 1.37850000e-08  1.80000000e+00  3.53999045e-07 
 1.37950000e-08  1.80000000e+00  2.69797829e-07 
 1.38050000e-08  1.80000000e+00  3.53366928e-07 
 1.38150000e-08  1.80000000e+00  2.70426046e-07 
 1.38250000e-08  1.80000000e+00  3.52742592e-07 
 1.38350000e-08  1.80000000e+00  2.71046524e-07 
 1.38450000e-08  1.80000000e+00  3.52125952e-07 
 1.38550000e-08  1.80000000e+00  2.71659346e-07 
 1.38650000e-08  1.80000000e+00  3.51516927e-07 
 1.38750000e-08  1.80000000e+00  2.72264594e-07 
 1.38850000e-08  1.80000000e+00  3.50915436e-07 
 1.38950000e-08  1.80000000e+00  2.72862349e-07 
 1.39050000e-08  1.80000000e+00  3.50321397e-07 
 1.39150000e-08  1.80000000e+00  2.73452693e-07 
 1.39250000e-08  1.80000000e+00  3.49734727e-07 
 1.39350000e-08  1.80000000e+00  2.74035709e-07 
 1.39450000e-08  1.80000000e+00  3.49155346e-07 
 1.39550000e-08  1.80000000e+00  2.74611476e-07 
 1.39650000e-08  1.80000000e+00  3.48583173e-07 
 1.39750000e-08  1.80000000e+00  2.75180075e-07 
 1.39850000e-08  1.80000000e+00  3.48018127e-07 
 1.39950000e-08  1.80000000e+00  2.75741587e-07 
 1.40050000e-08  1.80000000e+00  3.47460129e-07 
 1.40150000e-08  1.80000000e+00  2.76296091e-07 
 1.40250000e-08  1.80000000e+00  3.46909100e-07 
 1.40350000e-08  1.80000000e+00  2.76843666e-07 
 1.40450000e-08  1.80000000e+00  3.46364959e-07 
 1.40550000e-08  1.80000000e+00  2.77384392e-07 
 1.40650000e-08  1.80000000e+00  3.45827629e-07 
 1.40750000e-08  1.80000000e+00  2.77918345e-07 
 1.40850000e-08  1.80000000e+00  3.45297033e-07 
 1.40950000e-08  1.80000000e+00  2.78445603e-07 
 1.41050000e-08  1.80000000e+00  3.44773094e-07 
 1.41150000e-08  1.80000000e+00  2.78966244e-07 
 1.41250000e-08  1.80000000e+00  3.44255734e-07 
 1.41350000e-08  1.80000000e+00  2.79480342e-07 
 1.41450000e-08  1.80000000e+00  3.43744879e-07 
 1.41550000e-08  1.80000000e+00  2.79987972e-07 
 1.41650000e-08  1.80000000e+00  3.43240454e-07 
 1.41750000e-08  1.80000000e+00  2.80489211e-07 
 1.41850000e-08  1.80000000e+00  3.42742384e-07 
 1.41950000e-08  1.80000000e+00  2.80984131e-07 
 1.42050000e-08  1.80000000e+00  3.42250596e-07 
 1.42150000e-08  1.80000000e+00  2.81472805e-07 
 1.42250000e-08  1.80000000e+00  3.41765017e-07 
 1.42350000e-08  1.80000000e+00  2.81955307e-07 
 1.42450000e-08  1.80000000e+00  3.41285575e-07 
 1.42550000e-08  1.80000000e+00  2.82431707e-07 
 1.42650000e-08  1.80000000e+00  3.40812200e-07 
 1.42750000e-08  1.80000000e+00  2.82902077e-07 
 1.42850000e-08  1.80000000e+00  3.40344819e-07 
 1.42950000e-08  1.80000000e+00  2.83366486e-07 
 1.43050000e-08  1.80000000e+00  3.39883364e-07 
 1.43150000e-08  1.80000000e+00  2.83825004e-07 
 1.43250000e-08  1.80000000e+00  3.39427765e-07 
 1.43350000e-08  1.80000000e+00  2.84277701e-07 
 1.43450000e-08  1.80000000e+00  3.38977954e-07 
 1.43550000e-08  1.80000000e+00  2.84724643e-07 
 1.43650000e-08  1.80000000e+00  3.38533863e-07 
 1.43750000e-08  1.80000000e+00  2.85165899e-07 
 1.43850000e-08  1.80000000e+00  3.38095426e-07 
 1.43950000e-08  1.80000000e+00  2.85601535e-07 
 1.44050000e-08  1.80000000e+00  3.37662576e-07 
 1.44150000e-08  1.80000000e+00  2.86031616e-07 
 1.44250000e-08  1.80000000e+00  3.37235247e-07 
 1.44350000e-08  1.80000000e+00  2.86456208e-07 
 1.44450000e-08  1.80000000e+00  3.36813376e-07 
 1.44550000e-08  1.80000000e+00  2.86875375e-07 
 1.44650000e-08  1.80000000e+00  3.36396897e-07 
 1.44750000e-08  1.80000000e+00  2.87289181e-07 
 1.44850000e-08  1.80000000e+00  3.35985748e-07 
 1.44950000e-08  1.80000000e+00  2.87697689e-07 
 1.45050000e-08  1.80000000e+00  3.35579867e-07 
 1.45150000e-08  1.80000000e+00  2.88100961e-07 
 1.45250000e-08  1.80000000e+00  3.35179190e-07 
 1.45350000e-08  1.80000000e+00  2.88499058e-07 
 1.45450000e-08  1.80000000e+00  3.34783656e-07 
 1.45550000e-08  1.80000000e+00  2.88892042e-07 
 1.45650000e-08  1.80000000e+00  3.34393206e-07 
 1.45750000e-08  1.80000000e+00  2.89279973e-07 
 1.45850000e-08  1.80000000e+00  3.34007779e-07 
 1.45950000e-08  1.80000000e+00  2.89662911e-07 
 1.46050000e-08  1.80000000e+00  3.33627317e-07 
 1.46150000e-08  1.80000000e+00  2.90040913e-07 
 1.46250000e-08  1.80000000e+00  3.33251760e-07 
 1.46350000e-08  1.80000000e+00  2.90414040e-07 
 1.46450000e-08  1.80000000e+00  3.32881050e-07 
 1.46550000e-08  1.80000000e+00  2.90782347e-07 
 1.46650000e-08  1.80000000e+00  3.32515131e-07 
 1.46750000e-08  1.80000000e+00  2.91145893e-07 
 1.46850000e-08  1.80000000e+00  3.32153945e-07 
 1.46950000e-08  1.80000000e+00  2.91504732e-07 
 1.47050000e-08  1.80000000e+00  3.31797438e-07 
 1.47150000e-08  1.80000000e+00  2.91858921e-07 
 1.47250000e-08  1.80000000e+00  3.31445553e-07 
 1.47350000e-08  1.80000000e+00  2.92208516e-07 
 1.47450000e-08  1.80000000e+00  3.31098235e-07 
 1.47550000e-08  1.80000000e+00  2.92553570e-07 
 1.47650000e-08  1.80000000e+00  3.30755432e-07 
 1.47750000e-08  1.80000000e+00  2.92894137e-07 
 1.47850000e-08  1.80000000e+00  3.30417089e-07 
 1.47950000e-08  1.80000000e+00  2.93230269e-07 
 1.48050000e-08  1.80000000e+00  3.30083153e-07 
 1.48150000e-08  1.80000000e+00  2.93562021e-07 
 1.48250000e-08  1.80000000e+00  3.29753572e-07 
 1.48350000e-08  1.80000000e+00  2.93889444e-07 
 1.48450000e-08  1.80000000e+00  3.29428295e-07 
 1.48550000e-08  1.80000000e+00  2.94212589e-07 
 1.48650000e-08  1.80000000e+00  3.29107270e-07 
 1.48750000e-08  1.80000000e+00  2.94531506e-07 
 1.48850000e-08  1.80000000e+00  3.28790448e-07 
 1.48950000e-08  1.80000000e+00  2.94846247e-07 
 1.49050000e-08  1.80000000e+00  3.28477777e-07 
 1.49150000e-08  1.80000000e+00  2.95156860e-07 
 1.49250000e-08  1.80000000e+00  3.28169209e-07 
 1.49350000e-08  1.80000000e+00  2.95463395e-07 
 1.49450000e-08  1.80000000e+00  3.27864695e-07 
 1.49550000e-08  1.80000000e+00  2.95765900e-07 
 1.49650000e-08  1.80000000e+00  3.27564187e-07 
 1.49750000e-08  1.80000000e+00  2.96064424e-07 
 1.49850000e-08  1.80000000e+00  3.27267636e-07 
 1.49950000e-08  1.80000000e+00  2.96359013e-07 
 1.50050000e-08  1.80000000e+00  3.26974996e-07 
 1.50150000e-08  1.80000000e+00  2.96649715e-07 
 1.50250000e-08  1.80000000e+00  3.26686221e-07 
 1.50350000e-08  1.80000000e+00  2.96936576e-07 
 1.50450000e-08  1.80000000e+00  3.26401264e-07 
 1.50550000e-08  1.80000000e+00  2.97219641e-07 
 1.50650000e-08  1.80000000e+00  3.26120079e-07 
 1.50750000e-08  1.80000000e+00  2.97498956e-07 
 1.50850000e-08  1.80000000e+00  3.25842622e-07 
 1.50950000e-08  1.80000000e+00  2.97774566e-07 
 1.51050000e-08  1.80000000e+00  3.25568849e-07 
 1.51150000e-08  1.80000000e+00  2.98046514e-07 
 1.51250000e-08  1.80000000e+00  3.25298715e-07 
 1.51350000e-08  1.80000000e+00  2.98314845e-07 
 1.51450000e-08  1.80000000e+00  3.25032176e-07 
 1.51550000e-08  1.80000000e+00  2.98579603e-07 
 1.51650000e-08  1.80000000e+00  3.24769190e-07 
 1.51750000e-08  1.80000000e+00  2.98840829e-07 
 1.51850000e-08  1.80000000e+00  3.24509714e-07 
 1.51950000e-08  1.80000000e+00  2.99098565e-07 
 1.52050000e-08  1.80000000e+00  3.24253706e-07 
 1.52150000e-08  1.80000000e+00  2.99352854e-07 
 1.52250000e-08  1.80000000e+00  3.24001125e-07 
 1.52350000e-08  1.80000000e+00  2.99603737e-07 
 1.52450000e-08  1.80000000e+00  3.23751930e-07 
 1.52550000e-08  1.80000000e+00  2.99851255e-07 
 1.52650000e-08  1.80000000e+00  3.23506080e-07 
 1.52750000e-08  1.80000000e+00  3.00095448e-07 
 1.52850000e-08  1.80000000e+00  3.23263534e-07 
 1.52950000e-08  1.80000000e+00  3.00336356e-07 
 1.53050000e-08  1.80000000e+00  3.23024254e-07 
 1.53150000e-08  1.80000000e+00  3.00574018e-07 
 1.53250000e-08  1.80000000e+00  3.22788201e-07 
 1.53350000e-08  1.80000000e+00  3.00808473e-07 
 1.53450000e-08  1.80000000e+00  3.22555334e-07 
 1.53550000e-08  1.80000000e+00  3.01039761e-07 
 1.53650000e-08  1.80000000e+00  3.22325616e-07 
 1.53750000e-08  1.80000000e+00  3.01267918e-07 
 1.53850000e-08  1.80000000e+00  3.22099010e-07 
 1.53950000e-08  1.80000000e+00  3.01492983e-07 
 1.54050000e-08  1.80000000e+00  3.21875477e-07 
 1.54150000e-08  1.80000000e+00  3.01714993e-07 
 1.54250000e-08  1.80000000e+00  3.21654982e-07 
 1.54350000e-08  1.80000000e+00  3.01933984e-07 
 1.54450000e-08  1.80000000e+00  3.21437486e-07 
 1.54550000e-08  1.80000000e+00  3.02149993e-07 
 1.54650000e-08  1.80000000e+00  3.21222954e-07 
 1.54750000e-08  1.80000000e+00  3.02363056e-07 
 1.54850000e-08  1.80000000e+00  3.21011351e-07 
 1.54950000e-08  1.80000000e+00  3.02573209e-07 
 1.55050000e-08  1.80000000e+00  3.20802641e-07 
 1.55150000e-08  1.80000000e+00  3.02780486e-07 
 1.55250000e-08  1.80000000e+00  3.20596788e-07 
 1.55350000e-08  1.80000000e+00  3.02984923e-07 
 1.55450000e-08  1.80000000e+00  3.20393759e-07 
 1.55550000e-08  1.80000000e+00  3.03186552e-07 
 1.55650000e-08  1.80000000e+00  3.20193520e-07 
 1.55750000e-08  1.80000000e+00  3.03385410e-07 
 1.55850000e-08  1.80000000e+00  3.19996036e-07 
 1.55950000e-08  1.80000000e+00  3.03581528e-07 
 1.56050000e-08  1.80000000e+00  3.19801275e-07 
 1.56150000e-08  1.80000000e+00  3.03774941e-07 
 1.56250000e-08  1.80000000e+00  3.19609203e-07 
 1.56350000e-08  1.80000000e+00  3.03965680e-07 
 1.56450000e-08  1.80000000e+00  3.19419788e-07 
 1.56550000e-08  1.80000000e+00  3.04153779e-07 
 1.56650000e-08  1.80000000e+00  3.19232997e-07 
 1.56750000e-08  1.80000000e+00  3.04339269e-07 
 1.56850000e-08  1.80000000e+00  3.19048799e-07 
 1.56950000e-08  1.80000000e+00  3.04522183e-07 
 1.57050000e-08  1.80000000e+00  3.18867163e-07 
 1.57150000e-08  1.80000000e+00  3.04702550e-07 
 1.57250000e-08  1.80000000e+00  3.18688057e-07 
 1.57350000e-08  1.80000000e+00  3.04880403e-07 
 1.57450000e-08  1.80000000e+00  3.18511450e-07 
 1.57550000e-08  1.80000000e+00  3.05055771e-07 
 1.57650000e-08  1.80000000e+00  3.18337312e-07 
 1.57750000e-08  1.80000000e+00  3.05228686e-07 
 1.57850000e-08  1.80000000e+00  3.18165614e-07 
 1.57950000e-08  1.80000000e+00  3.05399176e-07 
 1.58050000e-08  1.80000000e+00  3.17996324e-07 
 1.58150000e-08  1.80000000e+00  3.05567272e-07 
 1.58250000e-08  1.80000000e+00  3.17829415e-07 
 1.58350000e-08  1.80000000e+00  3.05733002e-07 
 1.58450000e-08  1.80000000e+00  3.17664857e-07 
 1.58550000e-08  1.80000000e+00  3.05896395e-07 
 1.58650000e-08  1.80000000e+00  3.17502621e-07 
 1.58750000e-08  1.80000000e+00  3.06057480e-07 
 1.58850000e-08  1.80000000e+00  3.17342680e-07 
 1.58950000e-08  1.80000000e+00  3.06216285e-07 
 1.59050000e-08  1.80000000e+00  3.17185005e-07 
 1.59150000e-08  1.80000000e+00  3.06372838e-07 
 1.59250000e-08  1.80000000e+00  3.17029567e-07 
 1.59350000e-08  1.80000000e+00  3.06527167e-07 
 1.59450000e-08  1.80000000e+00  3.16876341e-07 
 1.59550000e-08  1.80000000e+00  3.06679298e-07 
 1.59650000e-08  1.80000000e+00  3.16725299e-07 
 1.59750000e-08  1.80000000e+00  3.06829259e-07 
 1.59850000e-08  1.80000000e+00  3.16576413e-07 
 1.59950000e-08  1.80000000e+00  3.06977075e-07 
 1.60000000e-08  1.80000000e+00  3.16357070e-07 
 1.60010000e-08  1.79820000e+00 -5.73563727e-04 
 1.60030000e-08  1.79460000e+00 -1.28357621e-03 
 1.60070000e-08  1.78740000e+00 -1.51200556e-03 
 1.60150000e-08  1.77300000e+00 -1.48216969e-03 
 1.60250000e-08  1.75500000e+00 -1.52406789e-03 
 1.60350000e-08  1.73700000e+00 -1.52583545e-03 
 1.60450000e-08  1.71900000e+00 -1.55569976e-03 
 1.60550000e-08  1.70100000e+00 -1.56781273e-03 
 1.60650000e-08  1.68300000e+00 -1.59555728e-03 
 1.60750000e-08  1.66500000e+00 -1.61312159e-03 
 1.60850000e-08  1.64700000e+00 -1.64187011e-03 
 1.60950000e-08  1.62900000e+00 -1.66361092e-03 
 1.61050000e-08  1.61100000e+00 -1.69445881e-03 
 1.61150000e-08  1.59300000e+00 -1.72005039e-03 
 1.61250000e-08  1.57500000e+00 -1.75337427e-03 
 1.61350000e-08  1.55700000e+00 -1.78257270e-03 
 1.61450000e-08  1.53900000e+00 -1.81827588e-03 
 1.61550000e-08  1.52100000e+00 -1.85050364e-03 
 1.61650000e-08  1.50300000e+00 -1.88785977e-03 
 1.61750000e-08  1.48500000e+00 -1.92178661e-03 
 1.61850000e-08  1.46700000e+00 -1.95898719e-03 
 1.61950000e-08  1.44900000e+00 -1.99185642e-03 
 1.62050000e-08  1.43100000e+00 -2.02512822e-03 
 1.62150000e-08  1.41300000e+00 -2.05154432e-03 
 1.62250000e-08  1.39500000e+00 -2.07353825e-03 
 1.62350000e-08  1.37700000e+00 -2.08334978e-03 
 1.62450000e-08  1.35900000e+00 -2.08045687e-03 
 1.62550000e-08  1.34100000e+00 -2.05549203e-03 
 1.62650000e-08  1.32300000e+00 -2.00410648e-03 
 1.62750000e-08  1.30500000e+00 -1.91421763e-03 
 1.62850000e-08  1.28700000e+00 -1.77698630e-03 
 1.62950000e-08  1.26900000e+00 -1.57702835e-03 
